"Question","Subject","Treatment","Choice","Test","Lp","Ly","Lb","Rp","Ry","Rb"
83,25,2,"R",FALSE,-10,10,100,100,-10,100
83,26,2,"L",FALSE,-10,10,100,100,-10,100
83,27,2,"L",FALSE,-10,10,100,100,-10,100
83,28,2,"L",FALSE,-10,10,100,100,-10,100
83,29,2,"R",FALSE,-10,10,100,100,-10,100
83,30,2,"R",FALSE,-10,10,100,100,-10,100
83,31,2,"L",FALSE,-10,10,100,100,-10,100
83,32,2,"R",FALSE,-10,10,100,100,-10,100
83,33,3,"L",FALSE,-10,10,100,100,-10,100
83,34,3,"R",FALSE,-10,10,100,100,-10,100
83,35,3,"R",FALSE,-10,10,100,100,-10,100
83,36,3,"R",FALSE,-10,10,100,100,-10,100
83,37,3,"L",FALSE,-10,10,100,100,-10,100
83,38,3,"L",FALSE,-10,10,100,100,-10,100
83,39,3,"R",FALSE,-10,10,100,100,-10,100
83,40,3,"R",FALSE,-10,10,100,100,-10,100
83,41,3,"R",FALSE,-10,10,100,100,-10,100
83,42,3,"R",FALSE,-10,10,100,100,-10,100
83,43,3,"R",FALSE,-10,10,100,100,-10,100
83,44,3,"R",FALSE,-10,10,100,100,-10,100
83,45,3,"L",FALSE,-10,10,100,100,-10,100
83,46,3,"R",FALSE,-10,10,100,100,-10,100
83,47,3,"R",FALSE,-10,10,100,100,-10,100
83,48,3,"L",FALSE,-10,10,100,100,-10,100
84,1,1,"L",FALSE,-10,100,100,10,-10,-10
84,2,1,"L",FALSE,-10,100,100,10,-10,-10
84,3,1,"L",FALSE,-10,100,100,10,-10,-10
84,4,1,"L",FALSE,-10,100,100,10,-10,-10
84,5,1,"L",FALSE,-10,100,100,10,-10,-10
84,6,1,"L",FALSE,-10,100,100,10,-10,-10
84,7,1,"L",FALSE,-10,100,100,10,-10,-10
84,8,1,"L",FALSE,-10,100,100,10,-10,-10
84,9,1,"L",FALSE,-10,100,100,10,-10,-10
84,10,1,"L",FALSE,-10,100,100,10,-10,-10
84,11,1,"L",FALSE,-10,100,100,10,-10,-10
84,12,1,"L",FALSE,-10,100,100,10,-10,-10
84,13,1,"L",FALSE,-10,100,100,10,-10,-10
84,14,1,"L",FALSE,-10,100,100,10,-10,-10
84,15,1,"L",FALSE,-10,100,100,10,-10,-10
84,16,2,"R",FALSE,-10,100,100,10,-10,-10
84,17,2,"L",FALSE,-10,100,100,10,-10,-10
84,18,2,"L",FALSE,-10,100,100,10,-10,-10
84,19,2,"L",FALSE,-10,100,100,10,-10,-10
84,20,2,"L",FALSE,-10,100,100,10,-10,-10
84,21,2,"L",FALSE,-10,100,100,10,-10,-10
84,22,2,"L",FALSE,-10,100,100,10,-10,-10
84,23,2,"L",FALSE,-10,100,100,10,-10,-10
84,24,2,"L",FALSE,-10,100,100,10,-10,-10
84,25,2,"L",FALSE,-10,100,100,10,-10,-10
84,26,2,"L",FALSE,-10,100,100,10,-10,-10
84,27,2,"L",FALSE,-10,100,100,10,-10,-10
84,28,2,"L",FALSE,-10,100,100,10,-10,-10
84,29,2,"L",FALSE,-10,100,100,10,-10,-10
84,30,2,"L",FALSE,-10,100,100,10,-10,-10
84,31,2,"L",FALSE,-10,100,100,10,-10,-10
84,32,2,"L",FALSE,-10,100,100,10,-10,-10
84,33,3,"L",FALSE,-10,100,100,10,-10,-10
84,34,3,"L",FALSE,-10,100,100,10,-10,-10
84,35,3,"L",FALSE,-10,100,100,10,-10,-10
84,36,3,"L",FALSE,-10,100,100,10,-10,-10
84,37,3,"L",FALSE,-10,100,100,10,-10,-10
84,38,3,"L",FALSE,-10,100,100,10,-10,-10
84,39,3,"L",FALSE,-10,100,100,10,-10,-10
84,40,3,"L",FALSE,-10,100,100,10,-10,-10
84,41,3,"L",FALSE,-10,100,100,10,-10,-10
84,42,3,"L",FALSE,-10,100,100,10,-10,-10
84,43,3,"L",FALSE,-10,100,100,10,-10,-10
84,44,3,"L",FALSE,-10,100,100,10,-10,-10
84,45,3,"L",FALSE,-10,100,100,10,-10,-10
84,46,3,"L",FALSE,-10,100,100,10,-10,-10
84,47,3,"L",FALSE,-10,100,100,10,-10,-10
84,48,3,"L",FALSE,-10,100,100,10,-10,-10
85,1,1,"L",FALSE,-10,100,100,10,10,-10
85,2,1,"L",FALSE,-10,100,100,10,10,-10
85,3,1,"L",FALSE,-10,100,100,10,10,-10
85,4,1,"L",FALSE,-10,100,100,10,10,-10
85,5,1,"L",FALSE,-10,100,100,10,10,-10
85,6,1,"L",FALSE,-10,100,100,10,10,-10
85,7,1,"L",FALSE,-10,100,100,10,10,-10
85,8,1,"L",FALSE,-10,100,100,10,10,-10
85,9,1,"L",FALSE,-10,100,100,10,10,-10
85,10,1,"L",FALSE,-10,100,100,10,10,-10
85,11,1,"L",FALSE,-10,100,100,10,10,-10
85,12,1,"L",FALSE,-10,100,100,10,10,-10
85,13,1,"I",FALSE,-10,100,100,10,10,-10
85,14,1,"L",FALSE,-10,100,100,10,10,-10
85,15,1,"L",FALSE,-10,100,100,10,10,-10
85,16,2,"L",FALSE,-10,100,100,10,10,-10
85,17,2,"L",FALSE,-10,100,100,10,10,-10
85,18,2,"L",FALSE,-10,100,100,10,10,-10
85,19,2,"L",FALSE,-10,100,100,10,10,-10
85,20,2,"L",FALSE,-10,100,100,10,10,-10
85,21,2,"L",FALSE,-10,100,100,10,10,-10
85,22,2,"L",FALSE,-10,100,100,10,10,-10
85,23,2,"L",FALSE,-10,100,100,10,10,-10
85,24,2,"L",FALSE,-10,100,100,10,10,-10
85,25,2,"L",FALSE,-10,100,100,10,10,-10
85,26,2,"L",FALSE,-10,100,100,10,10,-10
85,27,2,"L",FALSE,-10,100,100,10,10,-10
85,28,2,"L",FALSE,-10,100,100,10,10,-10
85,29,2,"L",FALSE,-10,100,100,10,10,-10
85,30,2,"L",FALSE,-10,100,100,10,10,-10
85,31,2,"L",FALSE,-10,100,100,10,10,-10
85,32,2,"L",FALSE,-10,100,100,10,10,-10
85,33,3,"L",FALSE,-10,100,100,10,10,-10
85,34,3,"L",FALSE,-10,100,100,10,10,-10
85,35,3,"L",FALSE,-10,100,100,10,10,-10
85,36,3,"L",FALSE,-10,100,100,10,10,-10
85,37,3,"L",FALSE,-10,100,100,10,10,-10
85,38,3,"L",FALSE,-10,100,100,10,10,-10
85,39,3,"L",FALSE,-10,100,100,10,10,-10
85,40,3,"L",FALSE,-10,100,100,10,10,-10
85,41,3,"L",FALSE,-10,100,100,10,10,-10
85,42,3,"L",FALSE,-10,100,100,10,10,-10
85,43,3,"L",FALSE,-10,100,100,10,10,-10
85,44,3,"L",FALSE,-10,100,100,10,10,-10
85,45,3,"L",FALSE,-10,100,100,10,10,-10
85,46,3,"L",FALSE,-10,100,100,10,10,-10
85,47,3,"L",FALSE,-10,100,100,10,10,-10
85,48,3,"L",FALSE,-10,100,100,10,10,-10
86,1,1,"L",TRUE,-10,100,100,10,100,-10
86,2,1,"L",TRUE,-10,100,100,10,100,-10
86,3,1,"L",TRUE,-10,100,100,10,100,-10
86,4,1,"L",TRUE,-10,100,100,10,100,-10
86,5,1,"L",TRUE,-10,100,100,10,100,-10
86,6,1,"L",TRUE,-10,100,100,10,100,-10
86,7,1,"L",TRUE,-10,100,100,10,100,-10
86,8,1,"L",TRUE,-10,100,100,10,100,-10
86,9,1,"L",TRUE,-10,100,100,10,100,-10
86,10,1,"L",TRUE,-10,100,100,10,100,-10
86,11,1,"L",TRUE,-10,100,100,10,100,-10
86,12,1,"L",TRUE,-10,100,100,10,100,-10
86,13,1,"L",TRUE,-10,100,100,10,100,-10
86,14,1,"L",TRUE,-10,100,100,10,100,-10
86,15,1,"L",TRUE,-10,100,100,10,100,-10
86,16,2,"R",TRUE,-10,100,100,10,100,-10
86,17,2,"L",TRUE,-10,100,100,10,100,-10
86,18,2,"L",TRUE,-10,100,100,10,100,-10
86,19,2,"L",TRUE,-10,100,100,10,100,-10
86,20,2,"L",TRUE,-10,100,100,10,100,-10
86,21,2,"L",TRUE,-10,100,100,10,100,-10
86,22,2,"L",TRUE,-10,100,100,10,100,-10
86,23,2,"L",TRUE,-10,100,100,10,100,-10
86,24,2,"L",TRUE,-10,100,100,10,100,-10
86,25,2,"L",TRUE,-10,100,100,10,100,-10
86,26,2,"L",TRUE,-10,100,100,10,100,-10
86,27,2,"L",TRUE,-10,100,100,10,100,-10
86,28,2,"L",TRUE,-10,100,100,10,100,-10
86,29,2,"L",TRUE,-10,100,100,10,100,-10
86,30,2,"L",TRUE,-10,100,100,10,100,-10
86,31,2,"L",TRUE,-10,100,100,10,100,-10
86,32,2,"L",TRUE,-10,100,100,10,100,-10
86,33,3,"L",TRUE,-10,100,100,10,100,-10
86,34,3,"L",TRUE,-10,100,100,10,100,-10
86,35,3,"L",TRUE,-10,100,100,10,100,-10
86,36,3,"L",TRUE,-10,100,100,10,100,-10
86,37,3,"L",TRUE,-10,100,100,10,100,-10
86,38,3,"L",TRUE,-10,100,100,10,100,-10
86,39,3,"L",TRUE,-10,100,100,10,100,-10
86,40,3,"L",TRUE,-10,100,100,10,100,-10
86,41,3,"L",TRUE,-10,100,100,10,100,-10
86,42,3,"L",TRUE,-10,100,100,10,100,-10
86,43,3,"L",TRUE,-10,100,100,10,100,-10
86,44,3,"L",TRUE,-10,100,100,10,100,-10
86,45,3,"L",TRUE,-10,100,100,10,100,-10
86,46,3,"L",TRUE,-10,100,100,10,100,-10
86,47,3,"L",TRUE,-10,100,100,10,100,-10
86,48,3,"L",TRUE,-10,100,100,10,100,-10
87,1,1,"L",FALSE,-10,100,100,10,-10,10
87,2,1,"L",FALSE,-10,100,100,10,-10,10
87,3,1,"L",FALSE,-10,100,100,10,-10,10
87,4,1,"L",FALSE,-10,100,100,10,-10,10
87,5,1,"L",FALSE,-10,100,100,10,-10,10
87,6,1,"L",FALSE,-10,100,100,10,-10,10
87,7,1,"L",FALSE,-10,100,100,10,-10,10
87,8,1,"L",FALSE,-10,100,100,10,-10,10
87,9,1,"L",FALSE,-10,100,100,10,-10,10
87,10,1,"L",FALSE,-10,100,100,10,-10,10
87,11,1,"L",FALSE,-10,100,100,10,-10,10
87,12,1,"L",FALSE,-10,100,100,10,-10,10
87,13,1,"L",FALSE,-10,100,100,10,-10,10
87,14,1,"L",FALSE,-10,100,100,10,-10,10
87,15,1,"L",FALSE,-10,100,100,10,-10,10
87,16,2,"R",FALSE,-10,100,100,10,-10,10
87,17,2,"L",FALSE,-10,100,100,10,-10,10
87,18,2,"L",FALSE,-10,100,100,10,-10,10
87,19,2,"L",FALSE,-10,100,100,10,-10,10
87,20,2,"L",FALSE,-10,100,100,10,-10,10
87,21,2,"L",FALSE,-10,100,100,10,-10,10
87,22,2,"L",FALSE,-10,100,100,10,-10,10
87,23,2,"L",FALSE,-10,100,100,10,-10,10
87,24,2,"L",FALSE,-10,100,100,10,-10,10
87,25,2,"L",FALSE,-10,100,100,10,-10,10
87,26,2,"L",FALSE,-10,100,100,10,-10,10
87,27,2,"L",FALSE,-10,100,100,10,-10,10
87,28,2,"L",FALSE,-10,100,100,10,-10,10
87,29,2,"L",FALSE,-10,100,100,10,-10,10
87,30,2,"L",FALSE,-10,100,100,10,-10,10
87,31,2,"L",FALSE,-10,100,100,10,-10,10
87,32,2,"L",FALSE,-10,100,100,10,-10,10
87,33,3,"L",FALSE,-10,100,100,10,-10,10
87,34,3,"L",FALSE,-10,100,100,10,-10,10
87,35,3,"L",FALSE,-10,100,100,10,-10,10
87,36,3,"L",FALSE,-10,100,100,10,-10,10
87,37,3,"L",FALSE,-10,100,100,10,-10,10
87,38,3,"L",FALSE,-10,100,100,10,-10,10
87,39,3,"L",FALSE,-10,100,100,10,-10,10
87,40,3,"L",FALSE,-10,100,100,10,-10,10
87,41,3,"L",FALSE,-10,100,100,10,-10,10
87,42,3,"L",FALSE,-10,100,100,10,-10,10
87,43,3,"L",FALSE,-10,100,100,10,-10,10
87,44,3,"L",FALSE,-10,100,100,10,-10,10
87,45,3,"L",FALSE,-10,100,100,10,-10,10
87,46,3,"L",FALSE,-10,100,100,10,-10,10
87,47,3,"L",FALSE,-10,100,100,10,-10,10
87,48,3,"L",FALSE,-10,100,100,10,-10,10
88,1,1,"R",FALSE,-10,100,100,10,10,10
88,2,1,"L",FALSE,-10,100,100,10,10,10
88,3,1,"L",FALSE,-10,100,100,10,10,10
88,4,1,"L",FALSE,-10,100,100,10,10,10
88,5,1,"R",FALSE,-10,100,100,10,10,10
88,6,1,"L",FALSE,-10,100,100,10,10,10
88,7,1,"L",FALSE,-10,100,100,10,10,10
88,8,1,"L",FALSE,-10,100,100,10,10,10
88,9,1,"L",FALSE,-10,100,100,10,10,10
88,10,1,"L",FALSE,-10,100,100,10,10,10
88,11,1,"L",FALSE,-10,100,100,10,10,10
88,12,1,"L",FALSE,-10,100,100,10,10,10
88,13,1,"R",FALSE,-10,100,100,10,10,10
88,14,1,"L",FALSE,-10,100,100,10,10,10
88,15,1,"L",FALSE,-10,100,100,10,10,10
88,16,2,"L",FALSE,-10,100,100,10,10,10
88,17,2,"L",FALSE,-10,100,100,10,10,10
88,18,2,"L",FALSE,-10,100,100,10,10,10
88,19,2,"L",FALSE,-10,100,100,10,10,10
88,20,2,"L",FALSE,-10,100,100,10,10,10
88,21,2,"L",FALSE,-10,100,100,10,10,10
88,22,2,"L",FALSE,-10,100,100,10,10,10
88,23,2,"L",FALSE,-10,100,100,10,10,10
88,24,2,"L",FALSE,-10,100,100,10,10,10
88,25,2,"L",FALSE,-10,100,100,10,10,10
88,26,2,"L",FALSE,-10,100,100,10,10,10
88,27,2,"L",FALSE,-10,100,100,10,10,10
88,28,2,"L",FALSE,-10,100,100,10,10,10
88,29,2,"L",FALSE,-10,100,100,10,10,10
88,30,2,"R",FALSE,-10,100,100,10,10,10
88,31,2,"L",FALSE,-10,100,100,10,10,10
88,32,2,"L",FALSE,-10,100,100,10,10,10
88,33,3,"L",FALSE,-10,100,100,10,10,10
88,34,3,"R",FALSE,-10,100,100,10,10,10
88,35,3,"L",FALSE,-10,100,100,10,10,10
88,36,3,"L",FALSE,-10,100,100,10,10,10
88,37,3,"R",FALSE,-10,100,100,10,10,10
88,38,3,"L",FALSE,-10,100,100,10,10,10
88,39,3,"L",FALSE,-10,100,100,10,10,10
88,40,3,"R",FALSE,-10,100,100,10,10,10
88,41,3,"L",FALSE,-10,100,100,10,10,10
88,42,3,"L",FALSE,-10,100,100,10,10,10
88,43,3,"L",FALSE,-10,100,100,10,10,10
88,44,3,"L",FALSE,-10,100,100,10,10,10
88,45,3,"R",FALSE,-10,100,100,10,10,10
88,46,3,"L",FALSE,-10,100,100,10,10,10
88,47,3,"L",FALSE,-10,100,100,10,10,10
88,48,3,"L",FALSE,-10,100,100,10,10,10
89,1,1,"R",TRUE,-10,100,100,10,100,10
89,2,1,"L",TRUE,-10,100,100,10,100,10
89,3,1,"L",TRUE,-10,100,100,10,100,10
89,4,1,"L",TRUE,-10,100,100,10,100,10
89,5,1,"R",TRUE,-10,100,100,10,100,10
89,6,1,"R",TRUE,-10,100,100,10,100,10
89,7,1,"L",TRUE,-10,100,100,10,100,10
89,8,1,"L",TRUE,-10,100,100,10,100,10
89,9,1,"L",TRUE,-10,100,100,10,100,10
89,10,1,"L",TRUE,-10,100,100,10,100,10
89,11,1,"L",TRUE,-10,100,100,10,100,10
89,12,1,"L",TRUE,-10,100,100,10,100,10
89,13,1,"R",TRUE,-10,100,100,10,100,10
89,14,1,"L",TRUE,-10,100,100,10,100,10
89,15,1,"R",TRUE,-10,100,100,10,100,10
89,16,2,"L",TRUE,-10,100,100,10,100,10
89,17,2,"L",TRUE,-10,100,100,10,100,10
89,18,2,"L",TRUE,-10,100,100,10,100,10
89,19,2,"R",TRUE,-10,100,100,10,100,10
89,20,2,"R",TRUE,-10,100,100,10,100,10
89,21,2,"L",TRUE,-10,100,100,10,100,10
89,22,2,"L",TRUE,-10,100,100,10,100,10
89,23,2,"R",TRUE,-10,100,100,10,100,10
89,24,2,"R",TRUE,-10,100,100,10,100,10
89,25,2,"L",TRUE,-10,100,100,10,100,10
89,26,2,"R",TRUE,-10,100,100,10,100,10
89,27,2,"L",TRUE,-10,100,100,10,100,10
89,28,2,"L",TRUE,-10,100,100,10,100,10
89,29,2,"L",TRUE,-10,100,100,10,100,10
89,30,2,"L",TRUE,-10,100,100,10,100,10
89,31,2,"L",TRUE,-10,100,100,10,100,10
89,32,2,"L",TRUE,-10,100,100,10,100,10
89,33,3,"L",TRUE,-10,100,100,10,100,10
89,34,3,"R",TRUE,-10,100,100,10,100,10
89,35,3,"R",TRUE,-10,100,100,10,100,10
89,36,3,"I",TRUE,-10,100,100,10,100,10
89,37,3,"R",TRUE,-10,100,100,10,100,10
89,38,3,"L",TRUE,-10,100,100,10,100,10
89,39,3,"L",TRUE,-10,100,100,10,100,10
89,40,3,"R",TRUE,-10,100,100,10,100,10
89,41,3,"L",TRUE,-10,100,100,10,100,10
89,42,3,"L",TRUE,-10,100,100,10,100,10
89,43,3,"L",TRUE,-10,100,100,10,100,10
89,44,3,"L",TRUE,-10,100,100,10,100,10
89,45,3,"R",TRUE,-10,100,100,10,100,10
89,46,3,"L",TRUE,-10,100,100,10,100,10
89,47,3,"L",TRUE,-10,100,100,10,100,10
89,48,3,"L",TRUE,-10,100,100,10,100,10
90,1,1,"L",FALSE,-10,100,100,10,-10,100
90,2,1,"L",FALSE,-10,100,100,10,-10,100
90,3,1,"L",FALSE,-10,100,100,10,-10,100
90,4,1,"L",FALSE,-10,100,100,10,-10,100
90,5,1,"L",FALSE,-10,100,100,10,-10,100
90,6,1,"L",FALSE,-10,100,100,10,-10,100
90,7,1,"L",FALSE,-10,100,100,10,-10,100
90,8,1,"L",FALSE,-10,100,100,10,-10,100
90,9,1,"L",FALSE,-10,100,100,10,-10,100
90,10,1,"L",FALSE,-10,100,100,10,-10,100
90,11,1,"L",FALSE,-10,100,100,10,-10,100
90,12,1,"L",FALSE,-10,100,100,10,-10,100
90,13,1,"L",FALSE,-10,100,100,10,-10,100
90,14,1,"L",FALSE,-10,100,100,10,-10,100
90,15,1,"L",FALSE,-10,100,100,10,-10,100
90,16,2,"R",FALSE,-10,100,100,10,-10,100
90,17,2,"L",FALSE,-10,100,100,10,-10,100
90,18,2,"L",FALSE,-10,100,100,10,-10,100
90,19,2,"L",FALSE,-10,100,100,10,-10,100
90,20,2,"L",FALSE,-10,100,100,10,-10,100
90,21,2,"L",FALSE,-10,100,100,10,-10,100
90,22,2,"L",FALSE,-10,100,100,10,-10,100
90,23,2,"L",FALSE,-10,100,100,10,-10,100
90,24,2,"L",FALSE,-10,100,100,10,-10,100
90,25,2,"L",FALSE,-10,100,100,10,-10,100
90,26,2,"L",FALSE,-10,100,100,10,-10,100
90,27,2,"L",FALSE,-10,100,100,10,-10,100
90,28,2,"L",FALSE,-10,100,100,10,-10,100
90,29,2,"L",FALSE,-10,100,100,10,-10,100
90,30,2,"L",FALSE,-10,100,100,10,-10,100
90,31,2,"L",FALSE,-10,100,100,10,-10,100
90,32,2,"L",FALSE,-10,100,100,10,-10,100
90,33,3,"L",FALSE,-10,100,100,10,-10,100
90,34,3,"L",FALSE,-10,100,100,10,-10,100
90,35,3,"L",FALSE,-10,100,100,10,-10,100
90,36,3,"L",FALSE,-10,100,100,10,-10,100
90,37,3,"L",FALSE,-10,100,100,10,-10,100
90,38,3,"L",FALSE,-10,100,100,10,-10,100
90,39,3,"L",FALSE,-10,100,100,10,-10,100
90,40,3,"L",FALSE,-10,100,100,10,-10,100
90,41,3,"L",FALSE,-10,100,100,10,-10,100
90,42,3,"L",FALSE,-10,100,100,10,-10,100
90,43,3,"L",FALSE,-10,100,100,10,-10,100
90,44,3,"L",FALSE,-10,100,100,10,-10,100
90,45,3,"L",FALSE,-10,100,100,10,-10,100
90,46,3,"L",FALSE,-10,100,100,10,-10,100
90,47,3,"L",FALSE,-10,100,100,10,-10,100
90,48,3,"L",FALSE,-10,100,100,10,-10,100
91,1,1,"R",FALSE,-10,100,100,10,10,100
91,2,1,"L",FALSE,-10,100,100,10,10,100
91,3,1,"R",FALSE,-10,100,100,10,10,100
91,4,1,"L",FALSE,-10,100,100,10,10,100
91,5,1,"R",FALSE,-10,100,100,10,10,100
91,6,1,"R",FALSE,-10,100,100,10,10,100
91,7,1,"L",FALSE,-10,100,100,10,10,100
91,8,1,"R",FALSE,-10,100,100,10,10,100
91,9,1,"L",FALSE,-10,100,100,10,10,100
91,10,1,"L",FALSE,-10,100,100,10,10,100
91,11,1,"L",FALSE,-10,100,100,10,10,100
91,12,1,"L",FALSE,-10,100,100,10,10,100
91,13,1,"R",FALSE,-10,100,100,10,10,100
91,14,1,"L",FALSE,-10,100,100,10,10,100
91,15,1,"R",FALSE,-10,100,100,10,10,100
91,16,2,"L",FALSE,-10,100,100,10,10,100
91,17,2,"L",FALSE,-10,100,100,10,10,100
91,18,2,"L",FALSE,-10,100,100,10,10,100
91,19,2,"L",FALSE,-10,100,100,10,10,100
91,20,2,"R",FALSE,-10,100,100,10,10,100
91,21,2,"R",FALSE,-10,100,100,10,10,100
91,22,2,"L",FALSE,-10,100,100,10,10,100
91,23,2,"R",FALSE,-10,100,100,10,10,100
91,24,2,"L",FALSE,-10,100,100,10,10,100
91,25,2,"L",FALSE,-10,100,100,10,10,100
91,26,2,"L",FALSE,-10,100,100,10,10,100
91,27,2,"L",FALSE,-10,100,100,10,10,100
91,28,2,"R",FALSE,-10,100,100,10,10,100
91,29,2,"L",FALSE,-10,100,100,10,10,100
91,30,2,"R",FALSE,-10,100,100,10,10,100
91,31,2,"L",FALSE,-10,100,100,10,10,100
91,32,2,"L",FALSE,-10,100,100,10,10,100
91,33,3,"L",FALSE,-10,100,100,10,10,100
91,34,3,"R",FALSE,-10,100,100,10,10,100
91,35,3,"L",FALSE,-10,100,100,10,10,100
91,36,3,"R",FALSE,-10,100,100,10,10,100
91,37,3,"R",FALSE,-10,100,100,10,10,100
91,38,3,"L",FALSE,-10,100,100,10,10,100
91,39,3,"L",FALSE,-10,100,100,10,10,100
91,40,3,"R",FALSE,-10,100,100,10,10,100
91,41,3,"L",FALSE,-10,100,100,10,10,100
91,42,3,"R",FALSE,-10,100,100,10,10,100
91,43,3,"L",FALSE,-10,100,100,10,10,100
91,44,3,"L",FALSE,-10,100,100,10,10,100
91,45,3,"R",FALSE,-10,100,100,10,10,100
91,46,3,"L",FALSE,-10,100,100,10,10,100
91,47,3,"L",FALSE,-10,100,100,10,10,100
91,48,3,"L",FALSE,-10,100,100,10,10,100
92,1,1,"L",FALSE,-10,100,100,100,-10,-10
92,2,1,"L",FALSE,-10,100,100,100,-10,-10
92,3,1,"L",FALSE,-10,100,100,100,-10,-10
92,4,1,"L",FALSE,-10,100,100,100,-10,-10
92,5,1,"L",FALSE,-10,100,100,100,-10,-10
92,6,1,"L",FALSE,-10,100,100,100,-10,-10
92,7,1,"L",FALSE,-10,100,100,100,-10,-10
92,8,1,"L",FALSE,-10,100,100,100,-10,-10
92,9,1,"L",FALSE,-10,100,100,100,-10,-10
92,10,1,"L",FALSE,-10,100,100,100,-10,-10
92,11,1,"L",FALSE,-10,100,100,100,-10,-10
92,12,1,"L",FALSE,-10,100,100,100,-10,-10
92,13,1,"L",FALSE,-10,100,100,100,-10,-10
92,14,1,"L",FALSE,-10,100,100,100,-10,-10
92,15,1,"L",FALSE,-10,100,100,100,-10,-10
92,16,2,"R",FALSE,-10,100,100,100,-10,-10
92,17,2,"L",FALSE,-10,100,100,100,-10,-10
92,18,2,"L",FALSE,-10,100,100,100,-10,-10
92,19,2,"L",FALSE,-10,100,100,100,-10,-10
92,20,2,"L",FALSE,-10,100,100,100,-10,-10
92,21,2,"L",FALSE,-10,100,100,100,-10,-10
92,22,2,"L",FALSE,-10,100,100,100,-10,-10
92,23,2,"L",FALSE,-10,100,100,100,-10,-10
92,24,2,"L",FALSE,-10,100,100,100,-10,-10
92,25,2,"L",FALSE,-10,100,100,100,-10,-10
92,26,2,"L",FALSE,-10,100,100,100,-10,-10
92,27,2,"L",FALSE,-10,100,100,100,-10,-10
92,28,2,"L",FALSE,-10,100,100,100,-10,-10
92,29,2,"L",FALSE,-10,100,100,100,-10,-10
92,30,2,"L",FALSE,-10,100,100,100,-10,-10
92,31,2,"L",FALSE,-10,100,100,100,-10,-10
92,32,2,"L",FALSE,-10,100,100,100,-10,-10
92,33,3,"L",FALSE,-10,100,100,100,-10,-10
92,34,3,"L",FALSE,-10,100,100,100,-10,-10
92,35,3,"L",FALSE,-10,100,100,100,-10,-10
92,36,3,"L",FALSE,-10,100,100,100,-10,-10
92,37,3,"L",FALSE,-10,100,100,100,-10,-10
92,38,3,"L",FALSE,-10,100,100,100,-10,-10
92,39,3,"L",FALSE,-10,100,100,100,-10,-10
92,40,3,"L",FALSE,-10,100,100,100,-10,-10
92,41,3,"L",FALSE,-10,100,100,100,-10,-10
92,42,3,"L",FALSE,-10,100,100,100,-10,-10
92,43,3,"L",FALSE,-10,100,100,100,-10,-10
92,44,3,"L",FALSE,-10,100,100,100,-10,-10
92,45,3,"L",FALSE,-10,100,100,100,-10,-10
92,46,3,"L",FALSE,-10,100,100,100,-10,-10
92,47,3,"L",FALSE,-10,100,100,100,-10,-10
92,48,3,"L",FALSE,-10,100,100,100,-10,-10
93,1,1,"L",FALSE,-10,100,100,100,10,-10
93,2,1,"L",FALSE,-10,100,100,100,10,-10
93,3,1,"L",FALSE,-10,100,100,100,10,-10
93,4,1,"L",FALSE,-10,100,100,100,10,-10
93,5,1,"L",FALSE,-10,100,100,100,10,-10
93,6,1,"L",FALSE,-10,100,100,100,10,-10
93,7,1,"L",FALSE,-10,100,100,100,10,-10
93,8,1,"L",FALSE,-10,100,100,100,10,-10
93,9,1,"L",FALSE,-10,100,100,100,10,-10
93,10,1,"L",FALSE,-10,100,100,100,10,-10
93,11,1,"L",FALSE,-10,100,100,100,10,-10
93,12,1,"L",FALSE,-10,100,100,100,10,-10
93,13,1,"L",FALSE,-10,100,100,100,10,-10
93,14,1,"L",FALSE,-10,100,100,100,10,-10
93,15,1,"L",FALSE,-10,100,100,100,10,-10
93,16,2,"L",FALSE,-10,100,100,100,10,-10
93,17,2,"L",FALSE,-10,100,100,100,10,-10
93,18,2,"L",FALSE,-10,100,100,100,10,-10
93,19,2,"L",FALSE,-10,100,100,100,10,-10
93,20,2,"L",FALSE,-10,100,100,100,10,-10
93,21,2,"L",FALSE,-10,100,100,100,10,-10
93,22,2,"L",FALSE,-10,100,100,100,10,-10
93,23,2,"L",FALSE,-10,100,100,100,10,-10
93,24,2,"L",FALSE,-10,100,100,100,10,-10
93,25,2,"L",FALSE,-10,100,100,100,10,-10
93,26,2,"L",FALSE,-10,100,100,100,10,-10
93,27,2,"L",FALSE,-10,100,100,100,10,-10
93,28,2,"L",FALSE,-10,100,100,100,10,-10
93,29,2,"L",FALSE,-10,100,100,100,10,-10
93,30,2,"L",FALSE,-10,100,100,100,10,-10
93,31,2,"L",FALSE,-10,100,100,100,10,-10
93,32,2,"L",FALSE,-10,100,100,100,10,-10
93,33,3,"L",FALSE,-10,100,100,100,10,-10
93,34,3,"L",FALSE,-10,100,100,100,10,-10
93,35,3,"L",FALSE,-10,100,100,100,10,-10
93,36,3,"L",FALSE,-10,100,100,100,10,-10
93,37,3,"L",FALSE,-10,100,100,100,10,-10
93,38,3,"L",FALSE,-10,100,100,100,10,-10
93,39,3,"L",FALSE,-10,100,100,100,10,-10
93,40,3,"L",FALSE,-10,100,100,100,10,-10
93,41,3,"L",FALSE,-10,100,100,100,10,-10
93,42,3,"L",FALSE,-10,100,100,100,10,-10
93,43,3,"L",FALSE,-10,100,100,100,10,-10
93,44,3,"L",FALSE,-10,100,100,100,10,-10
